No.,tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,attend_manual,vent_manual
7817,2019-11-03 05:32:29,506.081,22965745.5,24154697.0,552.0,4705431.25,1370636.0,0.0,-239399.5499999998,-527610.0,0.0,0.0
7818,2019-11-03 05:33:29,502.037,23059574.549999997,21909182.0,552.0,4776425.6,1019082.0,0.0,70994.34999999963,-351554.0,0.0,0.0
7819,2019-11-03 05:34:29,516.191,22570435.9,24419324.0,552.0,4785113.85,1711646.0,0.0,8688.25,692564.0,0.0,0.0
7820,2019-11-03 05:35:29,521.246,23213605.5,22943802.0,552.0,4914413.899999999,1561820.0,0.0,129300.04999999981,-149826.0,0.0,0.0
7821,2019-11-03 05:36:29,518.213,23201753.9,20344251.0,552.0,4844594.199999999,1181271.0,0.0,-69819.70000000019,-380549.0,0.0,0.0
7822,2019-11-03 05:37:29,518.213,23281742.299999997,23830638.0,551.0,4738411.375,1708506.0,-1.0,-106182.82499999925,527235.0,0.0,0.0
7823,2019-11-03 05:38:29,527.312,22796219.349999998,19908600.0,551.0,4703170.574999999,2471677.0,0.0,-35240.800000000745,763171.0,0.0,0.0
7824,2019-11-03 05:39:29,515.18,22574027.349999998,19811388.0,551.0,4950061.899999999,929261.0,0.0,246891.3250000002,-1542416.0,0.0,0.0
7825,2019-11-03 05:40:29,509.114,23033322.349999998,21341664.0,551.0,4715756.449999999,1473822.0,0.0,-234305.4500000002,544561.0,0.0,0.0
7826,2019-11-03 05:41:29,521.246,22622383.45,22113389.0,551.0,4747906.75,1098995.0,0.0,32150.300000000745,-374827.0,0.0,0.0
7827,2019-11-03 05:42:29,516.191,22342878.049999997,19988013.0,552.0,4803610.5,1426807.0,1.0,55703.75,327812.0,0.0,0.0
7828,2019-11-03 05:43:29,513.158,22916929.4,21983029.0,551.0,4889427.699999999,1218353.0,-1.0,85817.19999999925,-208454.0,0.0,0.0
7829,2019-11-03 05:44:29,517.202,22675775.849999998,25472529.0,551.0,4897929.0,1638151.0,0.0,8501.300000000745,419798.0,0.0,0.0
7830,2019-11-03 05:45:29,511.136,22445398.9,19875644.0,551.0,4933913.199999999,1367427.0,0.0,35984.199999999255,-270724.0,0.0,0.0
7831,2019-11-03 05:46:29,516.191,22563102.45,19237138.0,551.0,4817648.949999999,2361725.0,0.0,-116264.25,994298.0,0.0,0.0
7832,2019-11-03 05:47:29,519.224,22887663.799999997,23612526.0,551.0,4849884.85,1689444.0,0.0,32235.900000000373,-672281.0,0.0,0.0
7833,2019-11-03 05:48:29,527.312,22241123.9,23963763.0,551.0,4781889.0,1156235.0,0.0,-67995.84999999963,-533209.0,0.0,0.0
7834,2019-11-03 05:49:29,524.279,22631911.15,21134875.0,551.0,4793351.399999999,1199291.0,0.0,11462.399999999441,43056.0,0.0,0.0
7835,2019-11-03 05:50:29,522.257,22431060.5,22581621.0,551.0,4766399.899999999,1894245.0,0.0,-26951.5,694954.0,0.0,0.0
7836,2019-11-03 05:51:29,525.29,22488524.4,19182134.0,550.0,4788539.85,1496120.0,-1.0,22139.950000000186,-398125.0,0.0,0.0
7837,2019-11-03 05:52:29,525.29,22670450.299999997,22546556.0,550.0,4825593.3,2081595.0,0.0,37053.450000000186,585475.0,0.0,0.0
7838,2019-11-03 05:53:29,530.345,23064336.099999998,20484863.0,551.0,4795350.25,2004641.0,1.0,-30243.049999999814,-76954.0,0.0,0.0
7839,2019-11-03 05:54:29,537.422,23320538.599999998,24625194.0,551.0,4733982.449999999,1722942.0,0.0,-61367.800000000745,-281699.0,0.0,0.0
7840,2019-11-03 05:55:29,538.433,22959486.849999998,22705853.0,550.0,4731224.55,2231740.0,-1.0,-2757.899999999441,508798.0,0.0,0.0
7841,2019-11-03 05:56:29,524.279,23073723.25,22219409.0,551.0,4815355.324999999,1806314.0,1.0,84130.77499999944,-425426.0,0.0,0.0
7842,2019-11-03 05:57:29,521.246,22698095.4,22823346.0,551.0,4672991.35,1004646.0,0.0,-142363.97499999963,-801668.0,0.0,0.0
7843,2019-11-03 05:58:29,513.158,23168268.549999997,19895108.0,550.0,4765166.6,1220491.0,-1.0,92175.25,215845.0,0.0,0.0
7844,2019-11-03 05:59:29,517.202,22565234.4,20095006.0,550.0,4788021.35,2323922.0,0.0,22854.75,1103431.0,0.0,0.0
7845,2019-11-03 06:00:29,514.169,23192836.9,21320527.0,551.0,4745227.399999999,1863235.0,1.0,-42793.950000000186,-460687.0,0.0,0.0
7846,2019-11-03 06:01:29,514.169,22980776.9,22673455.0,551.0,4654094.0,1014177.0,0.0,-91133.39999999944,-849058.0,0.0,0.0
7847,2019-11-03 06:02:29,516.191,23185407.2,19184582.0,551.0,4792114.6,1563266.0,0.0,138020.59999999963,549089.0,0.0,0.0
7848,2019-11-03 06:03:29,522.257,22621059.049999997,19989807.0,551.0,4722062.3,1133562.0,0.0,-70052.29999999981,-429704.0,0.0,0.0
7849,2019-11-03 06:04:29,522.257,23159449.4,20229738.0,551.0,4780718.0,1184855.0,0.0,58655.700000000186,51293.0,0.0,0.0
7850,2019-11-03 06:05:29,521.246,22618067.049999997,23582562.0,550.0,4808017.899999999,1493605.0,-1.0,27299.89999999944,308750.0,0.0,0.0
7851,2019-11-03 06:06:29,520.235,23313074.95,23854603.0,550.0,4775778.675,2509855.0,0.0,-32239.224999999627,1016250.0,0.0,0.0
7852,2019-11-03 06:07:29,522.257,23472329.0,21227251.0,550.0,4722941.399999999,1486562.0,0.0,-52837.27500000037,-1023293.0,0.0,0.0
7853,2019-11-03 06:08:29,509.114,23165363.299999997,22147233.0,550.0,4767410.1,950865.0,0.0,44468.700000000186,-535697.0,0.0,0.0
7854,2019-11-03 06:09:29,520.235,23338088.799999997,21193309.0,550.0,4775163.449999999,1703059.0,0.0,7753.3499999996275,752194.0,0.0,0.0
7855,2019-11-03 06:10:29,519.224,23227164.95,22153682.0,550.0,4801629.1,1158625.0,0.0,26465.650000000373,-544434.0,0.0,0.0
7856,2019-11-03 06:11:29,531.356,23372600.299999997,18992394.0,550.0,4881947.699999999,931776.0,0.0,80318.59999999963,-226849.0,0.0,0.0
7857,2019-11-03 06:12:29,528.323,22565647.2,22816457.0,550.0,4822270.0,1430391.0,0.0,-59677.699999999255,498615.0,0.0,0.0
7858,2019-11-03 06:13:29,525.29,23184255.799999997,23999524.0,551.0,4781343.3,2377730.0,1.0,-40926.700000000186,947339.0,0.0,0.0
7859,2019-11-03 06:14:29,522.257,23414678.099999998,23106995.0,551.0,4733614.5,1518766.0,0.0,-47728.799999999814,-858964.0,0.0,0.0
7860,2019-11-03 06:15:29,512.147,23160741.299999997,25184508.0,550.0,4823390.399999999,1405605.0,-1.0,89775.89999999944,-113161.0,0.0,0.0
7861,2019-11-03 06:16:29,523.268,23243145.15,18076123.0,550.0,4763929.899999999,1349434.0,0.0,-59460.5,-56171.0,0.0,0.0
7862,2019-11-03 06:17:29,525.29,23914572.0,25912833.0,550.0,4838003.25,2228531.0,0.0,74073.35000000056,879097.0,0.0,0.0
7863,2019-11-03 06:18:29,520.235,23151270.0,25236526.0,550.0,4814990.399999999,1253641.0,0.0,-23012.85000000056,-974890.0,0.0,0.0
7864,2019-11-03 06:19:29,522.257,23320992.65,21284768.0,550.0,4802103.199999999,1979480.0,0.0,-12887.200000000186,725839.0,0.0,0.0
7865,2019-11-03 06:20:29,535.4,23596037.0,20618557.0,550.0,4803916.199999999,2352569.0,0.0,1813.0,373089.0,0.0,0.0
7866,2019-11-03 06:21:29,533.378,22950560.849999998,18370837.0,550.0,4684640.975,1351922.0,0.0,-119275.22499999963,-1000647.0,0.0,0.0
7867,2019-11-03 06:22:29,528.323,23316602.549999997,22575174.0,550.0,4678454.875,1289804.0,0.0,-6186.0999999996275,-62118.0,0.0,0.0
7868,2019-11-03 06:23:29,529.334,23478255.75,22127825.0,550.0,4795159.574999999,1517697.0,0.0,116704.69999999925,227893.0,0.0,0.0
7869,2019-11-03 06:24:29,532.367,23372076.45,21913741.0,550.0,4840578.199999999,1304240.0,0.0,45418.625,-213457.0,0.0,0.0
7870,2019-11-03 06:25:29,520.235,23660122.4,20834904.0,550.0,4810769.05,1175297.0,0.0,-29809.14999999944,-128943.0,0.0,0.0
7871,2019-11-03 06:26:29,524.279,23640593.799999997,23728452.0,549.0,4808324.25,2103047.0,-1.0,-2444.7999999998137,927750.0,0.0,0.0
7872,2019-11-03 06:27:29,522.257,23491061.4,22312439.0,550.0,4821468.05,1496120.0,1.0,13143.799999999814,-606927.0,0.0,0.0
7873,2019-11-03 06:28:29,524.279,23533674.25,22556902.0,551.0,4757641.899999999,1412746.0,1.0,-63826.15000000037,-83374.0,0.0,0.0
7874,2019-11-03 06:29:29,533.378,23608662.849999998,22239569.0,550.0,4777018.55,1610975.0,-1.0,19376.650000000373,198229.0,0.0,0.0
7875,2019-11-03 06:30:29,529.334,23886960.349999998,20270062.0,550.0,4763172.1,1742656.0,0.0,-13846.450000000186,131681.0,0.0,0.0
7876,2019-11-03 06:31:29,513.158,23426564.0,22930312.0,550.0,4819417.699999999,1004646.0,0.0,56245.59999999963,-738010.0,0.0,0.0
7877,2019-11-03 06:32:29,524.279,23507966.549999997,20370633.0,550.0,4767967.55,1427182.0,0.0,-51450.14999999944,422536.0,0.0,0.0
7878,2019-11-03 06:33:29,524.279,23999896.45,24285001.0,550.0,4756399.6,1304240.0,0.0,-11567.950000000186,-122942.0,0.0,0.0
7879,2019-11-03 06:34:29,522.257,23279869.2,21111700.0,550.0,4889601.6,2311626.0,0.0,133202.0,1007386.0,0.0,0.0
7880,2019-11-03 06:35:29,520.235,23407774.4,19133358.0,550.0,4754316.649999999,2490766.0,0.0,-135284.9500000002,179140.0,0.0,0.0
7881,2019-11-03 06:36:29,537.422,23933321.75,21809863.0,550.0,4793051.55,1695391.0,0.0,38734.90000000037,-795375.0,0.0,0.0
7882,2019-11-03 06:37:29,534.389,23782419.299999997,22582565.0,550.0,4691431.625,1916891.0,0.0,-101619.92499999981,221500.0,0.0,0.0
7883,2019-11-03 06:38:29,531.356,22970076.549999997,19844192.0,550.0,4745565.574999999,2101728.0,0.0,54133.949999999255,184837.0,0.0,0.0
7884,2019-11-03 06:39:29,531.356,24068727.299999997,20991815.0,550.0,4723398.6,1786906.0,0.0,-22166.974999999627,-314822.0,0.0,0.0
7885,2019-11-03 06:40:29,530.345,23061097.599999998,21232029.0,550.0,4725823.6,1285151.0,0.0,2425.0,-501755.0,0.0,0.0
7886,2019-11-03 06:41:29,531.356,23132480.4,21282380.0,549.0,4688454.074999999,1392240.0,-1.0,-37369.52500000037,107089.0,0.0,0.0
7887,2019-11-03 06:42:29,534.389,24183480.45,23678478.0,550.0,4674947.675,1512694.0,1.0,-13506.399999999441,120454.0,0.0,0.0
7888,2019-11-03 06:43:29,543.488,23258350.2,20144855.0,550.0,4754823.649999999,1635636.0,0.0,79875.97499999963,122942.0,0.0,0.0
7889,2019-11-03 06:44:29,547.532,24030286.95,20938909.0,550.0,4782988.05,1708881.0,0.0,28164.400000000373,73245.0,0.0,0.0
7890,2019-11-03 06:45:29,545.51,23623870.099999998,20975893.0,549.0,4677753.574999999,1250557.0,-1.0,-105234.47500000056,-458324.0,0.0,0.0
7891,2019-11-03 06:46:29,541.466,24048874.799999997,22719718.0,549.0,4834482.0,1260115.0,0.0,156728.42500000075,9558.0,0.0,0.0
7892,2019-11-03 06:47:29,532.367,24466213.0,17360282.0,549.0,4738905.399999999,1440297.0,0.0,-95576.60000000056,180182.0,0.0,0.0
7893,2019-11-03 06:48:29,533.378,23716910.9,21563952.0,549.0,4809315.3,884067.0,0.0,70409.90000000037,-556230.0,0.0,0.0
7894,2019-11-03 06:49:29,522.257,24078144.099999998,24352524.0,549.0,4679396.699999999,1474516.0,0.0,-129918.60000000056,590449.0,0.0,0.0
7895,2019-11-03 06:50:29,525.29,24241221.75,25074654.0,549.0,4783612.699999999,1768136.0,0.0,104216.0,293620.0,0.0,0.0
7896,2019-11-03 06:51:29,529.334,24196513.65,24349315.0,549.0,4793945.3,1392240.0,0.0,10332.600000000559,-375896.0,0.0,0.0
7897,2019-11-03 06:52:29,530.345,24955137.25,21434315.0,549.0,4718437.125,1351922.0,0.0,-75508.17499999981,-40318.0,0.0,0.0
7898,2019-11-03 06:53:29,530.345,24469177.65,23609761.0,549.0,4725369.375,1033266.0,0.0,6932.25,-318656.0,0.0,0.0
7899,2019-11-03 06:54:29,522.257,23535609.2,22402006.0,549.0,4747709.25,893625.0,0.0,22339.875,-139641.0,0.0,0.0
7900,2019-11-03 06:55:29,524.279,24550933.299999997,22026210.0,549.0,4780341.6,1301725.0,0.0,32632.349999999627,408100.0,0.0,0.0
7901,2019-11-03 06:56:29,532.367,24891303.2,27595486.0,549.0,4728740.35,1266062.0,0.0,-51601.25,-35663.0,0.0,0.0
7902,2019-11-03 06:57:29,526.301,24918129.599999998,23556078.0,549.0,4776505.949999999,1540245.0,0.0,47765.59999999963,274183.0,0.0,0.0
7903,2019-11-03 06:58:29,529.334,25022557.299999997,24278583.0,548.0,4737342.725,1067860.0,-1.0,-39163.22499999963,-472385.0,0.0,0.0
7904,2019-11-03 06:59:29,526.301,24956104.599999998,40977093.0,549.0,4767748.625,1427876.0,1.0,30405.900000000373,360016.0,0.0,0.0
7905,2019-11-03 07:00:29,527.312,25266204.15,36779557.0,548.0,4710684.25,1509235.0,-1.0,-57064.375,81359.0,0.0,0.0
7906,2019-11-03 07:01:29,531.356,25074032.15,37902829.0,548.0,4777193.975,1413817.0,0.0,66509.72499999963,-95418.0,0.0,0.0
7907,2019-11-03 07:02:29,525.29,24784308.849999998,26766611.0,549.0,4701555.175,2352569.0,1.0,-75638.79999999981,938752.0,0.0,0.0
7908,2019-11-03 07:03:29,530.345,25160827.0,23110771.0,549.0,4782776.149999999,1387585.0,0.0,81220.97499999963,-964984.0,0.0,0.0
7909,2019-11-03 07:04:29,527.312,25381693.849999998,24604851.0,549.0,4797152.5,1403215.0,0.0,14376.350000000559,15630.0,0.0,0.0
7910,2019-11-03 07:05:29,525.29,24834471.549999997,22829322.0,548.0,4820404.6,1454358.0,-1.0,23252.099999999627,51143.0,0.0,0.0
7911,2019-11-03 07:06:29,532.367,24166996.65,23452919.0,548.0,4819339.449999999,1141674.0,0.0,-1065.1500000003725,-312684.0,0.0,0.0
7912,2019-11-03 07:07:29,543.488,24615716.65,26462239.0,548.0,4724350.5,1866694.0,0.0,-94988.94999999925,725020.0,0.0,0.0
7913,2019-11-03 07:08:29,529.334,24500221.299999997,21140695.0,548.0,4762707.05,1196776.0,0.0,38356.549999999814,-669918.0,0.0,0.0
7914,2019-11-03 07:09:29,538.433,23873743.65,22711700.0,548.0,4767390.399999999,1168156.0,0.0,4683.3499999996275,-28620.0,0.0,0.0
7915,2019-11-03 07:10:29,529.334,24464782.9,21217968.0,548.0,4798388.75,1007036.0,0.0,30998.35000000056,-161120.0,0.0,0.0
7916,2019-11-03 07:11:29,527.312,25317947.299999997,23414047.0,549.0,4785647.149999999,1421235.0,1.0,-12741.600000000559,414199.0,0.0,0.0
7917,2019-11-03 07:12:29,526.174625,25615713.25,24629787.0,548.0,4733148.875,1969228.0,-1.0,-52498.27499999944,547993.0,0.0,0.0
7918,2019-11-03 07:13:29,525.03725,25743376.75,23649358.0,548.0,4752109.699999999,1493605.0,0.0,18960.824999999255,-475623.0,0.0,0.0
7919,2019-11-03 07:14:29,523.899875,25417217.799999997,23762169.0,548.0,4746032.449999999,1676302.0,0.0,-6077.25,182697.0,0.0,0.0
7920,2019-11-03 07:15:29,522.7625,25531915.549999997,27096873.0,549.0,4701331.25,1556944.0,1.0,-44701.199999999255,-119358.0,0.0,0.0
7921,2019-11-03 07:16:29,521.625125,24782405.0,20697876.0,549.0,4804172.35,1980105.0,0.0,102841.09999999963,423161.0,0.0,0.0
7922,2019-11-03 07:17:29,520.48775,25041711.599999998,23322588.0,549.0,4731420.35,1884687.0,0.0,-72752.0,-95418.0,0.0,0.0
7923,2019-11-03 07:18:29,519.350375,24973003.599999998,25265930.0,549.0,4769186.3,1768136.0,0.0,37765.950000000186,-116551.0,0.0,0.0
7924,2019-11-03 07:19:29,518.213,25242945.9,19647753.0,548.0,4762752.0,1490146.0,-1.0,-6434.299999999814,-277990.0,0.0,0.0
7925,2019-11-03 07:20:29,522.257,25560936.7,26353014.0,548.0,4814088.25,1007036.0,0.0,51336.25,-483110.0,0.0,0.0
7926,2019-11-03 07:21:29,521.246,25864035.299999997,24740743.0,548.0,4812387.1,1521531.0,0.0,-1701.1500000003725,514495.0,0.0,0.0
7927,2019-11-03 07:22:29,524.279,25805820.799999997,25766149.0,548.0,4804143.05,1853996.0,0.0,-8244.049999999814,332465.0,0.0,0.0
7928,2019-11-03 07:23:29,532.367,25438390.15,20523389.0,549.0,4753476.399999999,1742656.0,1.0,-50666.65000000037,-111340.0,0.0,0.0
7929,2019-11-03 07:24:29,534.389,25682783.7,20951274.0,549.0,4737330.925,937875.0,0.0,-16145.474999999627,-804781.0,0.0,0.0
7930,2019-11-03 07:25:29,539.444,25226048.549999997,21107516.0,548.0,4819825.449999999,1977715.0,-1.0,82494.52499999944,1039840.0,0.0,0.0
7931,2019-11-03 07:26:29,532.367,25314863.349999998,23043279.0,549.0,4815645.449999999,1516251.0,1.0,-4180.0,-461464.0,0.0,0.0
7932,2019-11-03 07:27:29,536.411,25712879.0,25397644.0,549.0,4761598.3,1188314.0,0.0,-54047.14999999944,-327937.0,0.0,0.0
7933,2019-11-03 07:28:29,521.246,26165804.599999998,21113840.0,548.0,4818128.399999999,3001302.0,-1.0,56530.09999999963,1812988.0,0.0,0.0
7934,2019-11-03 07:29:29,527.312,25646015.849999998,21753440.0,548.0,4674643.574999999,1311256.0,0.0,-143484.8250000002,-1690046.0,0.0,0.0
7935,2019-11-03 07:30:29,523.268,25375737.599999998,23789968.0,548.0,4816020.899999999,1254016.0,0.0,141377.3250000002,-57240.0,0.0,0.0
7936,2019-11-03 07:31:29,517.202,25845885.7,23245159.0,548.0,4775923.149999999,2206927.0,0.0,-40097.75,952911.0,0.0,0.0
7937,2019-11-03 07:32:29,524.279,26093479.65,24765279.0,549.0,4743436.3,2078455.0,1.0,-32486.849999999627,-128472.0,0.0,0.0
7938,2019-11-03 07:33:29,528.323,25726015.4,22607001.0,548.0,4841388.25,1537855.0,-1.0,97951.95000000019,-540600.0,0.0,0.0
7939,2019-11-03 07:34:29,525.29,26007367.25,23110202.0,548.0,4876570.899999999,2026745.0,0.0,35182.64999999944,488890.0,0.0,0.0
7940,2019-11-03 07:35:29,528.323,25988724.299999997,20625825.0,548.0,4816800.899999999,1802411.0,0.0,-59770.0,-224334.0,0.0,0.0
7941,2019-11-03 07:36:29,533.378,25519882.799999997,22284067.0,548.0,4848438.05,2509855.0,0.0,31637.150000000373,707444.0,0.0,0.0
7942,2019-11-03 07:37:29,529.334,26384369.5,24177218.0,548.0,4819798.149999999,2276934.0,0.0,-28639.900000000373,-232921.0,0.0,0.0
7943,2019-11-03 07:38:29,534.389,26274582.849999998,24124256.0,548.0,4805554.85,1231495.0,0.0,-14243.299999999814,-1045439.0,0.0,0.0
7944,2019-11-03 07:39:29,533.378,25900449.099999998,24185774.0,548.0,4783767.5,1777694.0,0.0,-21787.349999999627,546199.0,0.0,0.0
7945,2019-11-03 07:40:29,531.356,26290518.299999997,22380904.0,549.0,4873706.8,2118677.0,1.0,89939.29999999981,340983.0,0.0,0.0
7946,2019-11-03 07:41:29,537.422,26392809.2,20745335.0,549.0,4813089.25,1560376.0,0.0,-60617.549999999814,-558301.0,0.0,0.0
7947,2019-11-03 07:42:29,531.356,26654199.549999997,24502667.0,549.0,4771897.0,1979480.0,0.0,-41192.25,419104.0,0.0,0.0
7948,2019-11-03 07:43:29,534.389,26764320.5,22654458.0,549.0,4801238.55,1536786.0,0.0,29341.549999999814,-442694.0,0.0,0.0
7949,2019-11-03 07:44:29,534.389,27074948.65,23987920.0,549.0,4780477.1,1329276.0,0.0,-20761.450000000186,-207510.0,0.0,0.0
7950,2019-11-03 07:45:29,531.356,26445724.799999997,20751751.0,549.0,4912534.5,1711965.0,0.0,132057.40000000037,382689.0,0.0,0.0
7951,2019-11-03 07:46:29,537.422,27265813.45,24077366.0,549.0,4817081.949999999,1970172.0,0.0,-95452.55000000075,258207.0,0.0,0.0
7952,2019-11-03 07:47:29,542.477,26926332.75,22121124.0,549.0,4879655.55,1098995.0,0.0,62573.60000000056,-871177.0,0.0,0.0
7953,2019-11-03 07:48:29,539.444,27257510.299999997,21542348.0,549.0,4795426.5,817296.0,0.0,-84229.04999999981,-281699.0,0.0,0.0
7954,2019-11-03 07:49:29,538.433,27660582.799999997,23019060.0,547.0,4858184.6,1547386.0,-2.0,62758.09999999963,730090.0,0.0,0.0
7955,2019-11-03 07:50:29,557.642,27782624.25,24051511.0,548.0,4770275.05,1421235.0,1.0,-87909.54999999981,-126151.0,0.0,0.0
7956,2019-11-03 07:51:29,549.554,27610083.0,22340305.0,548.0,4796756.75,1169225.0,0.0,26481.700000000186,-252010.0,0.0,0.0
7957,2019-11-03 07:52:29,553.598,27572779.9,24543333.0,547.0,4822830.05,2092197.0,-1.0,26073.299999999814,922972.0,0.0,0.0
7958,2019-11-03 07:53:29,544.499,27915846.25,22784443.0,547.0,4809229.25,1749047.0,0.0,-13600.799999999814,-343150.0,0.0,0.0
7959,2019-11-03 07:54:29,540.455,27982611.5,27849759.0,547.0,4844245.949999999,1781251.0,0.0,35016.699999999255,32204.0,0.0,0.0
7960,2019-11-03 07:55:29,541.466,27595266.599999998,22597845.0,548.0,4758390.699999999,1411677.0,1.0,-85855.25,-369574.0,0.0,0.0
7961,2019-11-03 07:56:29,535.4,28151331.15,23645422.0,548.0,4847774.699999999,1866069.0,0.0,89384.0,454392.0,0.0,0.0
7962,2019-11-03 07:57:29,535.4,28241279.0,22978838.0,548.0,4893808.1,2013353.0,0.0,46033.40000000037,147284.0,0.0,0.0
7963,2019-11-03 07:58:29,540.455,27530251.099999998,22337098.0,548.0,4781962.55,1524740.0,0.0,-111845.54999999981,-488613.0,0.0,0.0
7964,2019-11-03 07:59:29,542.477,27986557.0,24053901.0,548.0,4860479.699999999,1345600.0,0.0,78517.14999999944,-179140.0,0.0,0.0
7965,2019-11-03 08:00:29,534.389,26892423.799999997,19770026.0,548.0,4832837.25,1891105.0,0.0,-27642.449999999255,545505.0,0.0,0.0
7966,2019-11-03 08:01:29,533.378,27548745.349999998,23681812.0,548.0,4946134.5,1873085.0,0.0,113297.25,-18020.0,0.0,0.0
7967,2019-11-03 08:02:29,523.268,27583430.099999998,23264221.0,547.0,4901779.3,1223006.0,-1.0,-44355.200000000186,-650079.0,0.0,0.0
7968,2019-11-03 08:03:29,534.389,27613281.2,23369103.0,548.0,4828163.35,1261184.0,1.0,-73615.95000000019,38178.0,0.0,0.0
7969,2019-11-03 08:04:29,535.4,28142101.75,22254001.0,548.0,4802573.399999999,1800340.0,0.0,-25589.950000000186,539156.0,0.0,0.0
7970,2019-11-03 08:05:29,539.444,27841329.2,22344141.0,547.0,4863930.3,1187245.0,-1.0,61356.90000000037,-613095.0,0.0,0.0
7971,2019-11-03 08:06:29,534.389,28023949.599999998,23556453.0,547.0,4937533.8,1164322.0,0.0,73603.5,-22923.0,0.0,0.0
7972,2019-11-03 08:07:29,540.455,28171174.299999997,23726062.0,547.0,4793310.0,2401322.0,0.0,-144223.7999999998,1237000.0,0.0,0.0
7973,2019-11-03 08:08:29,541.466,28267474.4,20543172.0,547.0,4794707.55,1584495.0,0.0,1397.5499999998137,-816827.0,0.0,0.0
7974,2019-11-03 08:09:29,547.532,27801328.799999997,24414667.0,547.0,4805375.1,1215865.0,0.0,10667.549999999814,-368630.0,0.0,0.0
7975,2019-11-03 08:10:29,543.488,28152421.75,23716154.0,547.0,4861857.649999999,2059991.0,0.0,56482.549999999814,844126.0,0.0,0.0
7976,2019-11-03 08:11:29,545.51,28831077.599999998,24835534.0,548.0,4869653.149999999,2515802.0,1.0,7795.5,455811.0,0.0,0.0
7977,2019-11-03 08:12:29,544.499,28147271.65,22826113.0,548.0,4895102.949999999,1376985.0,0.0,25449.799999999814,-1138817.0,0.0,0.0
7978,2019-11-03 08:13:29,544.499,28268197.7,27898220.0,547.0,4880768.149999999,1089437.0,-1.0,-14334.799999999814,-287548.0,0.0,0.0
7979,2019-11-03 08:14:29,550.565,28712005.25,23257580.0,548.0,5188294.649999999,1374595.0,1.0,307526.5,285158.0,0.0,0.0
7980,2019-11-03 08:15:29,540.455,28637260.699999996,23784373.0,548.0,5273465.35,2526804.0,0.0,85170.70000000019,1152209.0,0.0,0.0
7981,2019-11-03 08:16:29,548.543,30142873.299999997,21035713.0,548.0,5322442.85,2486582.0,0.0,48977.5,-40222.0,0.0,0.0
7982,2019-11-03 08:17:29,541.466,29791312.449999996,24438759.0,547.0,5356922.35,1861164.0,-1.0,34479.5,-625418.0,0.0,0.0
7983,2019-11-03 08:18:29,546.521,29888727.849999998,25787374.0,547.0,5123992.299999999,1567794.0,0.0,-232930.05000000075,-293370.0,0.0,0.0
7984,2019-11-03 08:19:29,539.444,29160751.199999996,22678425.0,547.0,5199655.699999999,1399631.0,0.0,75663.40000000037,-168163.0,0.0,0.0
7985,2019-11-03 08:20:29,543.488,28651967.599999998,22906945.0,547.0,5329652.649999999,1926866.0,0.0,129996.95000000019,527235.0,0.0,0.0
7986,2019-11-03 08:21:29,544.499,28851536.349999998,22604486.0,546.0,5168771.85,1939564.0,-1.0,-160880.7999999998,12698.0,0.0,0.0
7987,2019-11-03 08:22:29,546.521,29027819.75,22398989.0,546.0,5206438.549999999,1894689.0,0.0,37666.699999999255,-44875.0,0.0,0.0
7988,2019-11-03 08:23:29,547.532,28996246.65,28335632.0,546.0,5153351.799999999,1339876.0,0.0,-53086.75,-554813.0,0.0,0.0
7989,2019-11-03 08:24:29,547.532,28678380.75,23533430.0,547.0,5192537.1,1223006.0,1.0,39185.300000000745,-116870.0,0.0,0.0
7990,2019-11-03 08:25:29,548.543,28433396.799999997,24186901.0,548.0,5166353.799999999,2791054.0,1.0,-26183.300000000745,1568048.0,0.0,0.0
7991,2019-11-03 08:26:29,554.609,28310340.5,21374906.0,548.0,5067222.799999999,2369116.0,0.0,-99131.0,-421938.0,0.0,0.0
7992,2019-11-03 08:27:29,554.609,28366128.95,23983986.0,548.0,5145699.399999999,2172804.0,0.0,78476.60000000056,-196312.0,0.0,0.0
7993,2019-11-03 08:28:29,550.565,28516287.449999996,20039027.0,548.0,5065243.3,2315460.0,0.0,-80456.09999999963,142656.0,0.0,0.0
7994,2019-11-03 08:29:29,557.642,28950547.099999998,24446242.0,549.0,4919955.35,2046251.0,1.0,-145287.9500000002,-269209.0,0.0,0.0
7995,2019-11-03 08:30:29,554.609,28885690.5,23907407.0,548.0,5041555.35,1368496.0,-1.0,121600.0,-677755.0,0.0,0.0
7996,2019-11-03 08:31:29,551.576,28898736.299999997,22629672.0,548.0,4948396.649999999,1503511.0,0.0,-93158.70000000019,135015.0,0.0,0.0
7997,2019-11-03 08:32:29,555.62,29038578.299999997,22824859.0,549.0,5034238.05,1598929.0,1.0,85841.40000000037,95418.0,0.0,0.0
7998,2019-11-03 08:33:29,562.697,28271028.75,27494119.0,549.0,5013844.449999999,1386266.0,0.0,-20393.60000000056,-212663.0,0.0,0.0
7999,2019-11-03 08:34:29,560.675,28862585.299999997,27678481.0,548.0,4948012.399999999,1027194.0,-1.0,-65832.04999999981,-359072.0,0.0,0.0
8000,2019-11-03 08:35:29,565.73,28297679.9,24690044.0,548.0,5049557.55,2096475.0,0.0,101545.15000000037,1069281.0,0.0,0.0
